Interval=	0,005 s
ExcelDateTime=	4,2821680721150136e+04	03/27/17 16:20:14,307372
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	LV Pressure	Aortic Pressure	Aortic Flow	LVAD Flow
171,325	-2,722599	97,58109	4,454723	4,163264
171,33	-1,777996	97,58109	4,354829	4,162036
171,335	-1,226977	97,42468	4,4904	4,176771
171,34	-0,8333921	97,19008	4,419047	4,191505
171,345	-0,7546752	97,42468	4,476129	4,213606
171,35	-0,9121091	97,8157	4,440453	4,241846
171,355	-1,14826	98,67593	4,547483	4,284821
171,36	-1,699279	98,83234	4,390505	4,324112
171,365	-2,092863	99,45796	4,576024	4,357264
171,37	-2,565165	99,84897	4,476129	4,383049
171,375	-2,95875	99,69257	4,661648	4,419884
171,38	-3,352335	99,84897	4,454723	4,435846
171,385	-3,667202	99,45796	4,754408	4,448125
171,39	-4,060787	99,22335	4,554618	4,457947
171,395	-4,218221	99,06695	4,761543	4,464087
171,4	-4,218221	98,98874	4,611701	4,465314
171,405	-4,060787	98,83234	4,832897	4,461631
171,41	-3,98207	98,59773	4,611701	4,454264
171,415	-3,824636	98,36312	4,740137	4,454264
171,42	-2,722599	98,05031	4,718731	4,446897
171,425	1,134532	97,7375	4,711596	4,444441
171,43	7,746756	97,7375	4,647378	4,462859
171,435	15,61845	98,12851	4,69019	4,488644
171,44	23,09656	98,51953	4,70446	4,534074
171,445	29,7875	99,22335	4,740137	4,596694
171,45	36,71459	100,4746	4,818626	4,681415
171,455	44,27142	102,0387	4,968468	4,783327
171,46	51,19851	103,2117	4,99701	4,893833
171,465	56,62998	104,1501	5,168258	5,023984
171,47	60,95941	105,0104	5,275288	5,165187
171,475	65,21013	106,418	5,403724	5,302706
171,48	68,75239	107,9039	5,482213	5,456186
171,485	71,19262	109,3897	5,703409	5,617034
171,49	72,60952	110,4064	5,810439	5,781566
171,495	73,86899	111,423	5,988823	5,942413
171,5	74,97103	112,1268	6,110124	6,103261
171,505	75,67948	113,1435	6,259966	6,253059
171,51	76,15179	114,0037	6,402673	6,412679
171,515	76,07307	114,0819	6,54538	6,546514
171,52	75,83692	114,1601	6,752305	6,679121
171,525	75,7582	114,2383	6,780846	6,806817
171,53	75,44333	114,2383	7,023448	6,922235
171,535	75,12847	114,3165	7,023448	7,022918
171,54	74,73488	114,1601	7,287456	7,123602
171,545	73,94771	113,6127	7,301726	7,212006
171,55	73,00311	112,9871	7,58714	7,297956
171,555	72,0585	112,5178	7,537193	7,365487
171,56	71,03518	111,9704	7,779794	7,434247
171,565	69,93315	111,3448	7,78693	7,491955
171,57	68,75239	110,25	7,965313	7,53493
171,575	67,49292	109,7025	7,929637	7,570538
171,58	66,23345	108,8423	8,100885	7,603689
171,585	64,97398	108,2949	8,058073	7,61474
171,59	63,47836	107,2	8,115156	7,618424
171,595	62,14017	106,027	8,072344	7,619651
171,6	60,25096	105,1668	8,165103	7,618424
171,605	58,20432	103,9155	8,022396	7,612284
171,61	56,62998	103,4463	8,136562	7,600006
171,615	55,29179	103,6027	8,015261	7,584044
171,62	53,4813	103,1335	8,143697	7,564398
171,625	51,35595	102,5079	7,979584	7,538614
171,63	49,38802	102,2733	8,157968	7,51774
171,635	47,49882	102,3515	7,929637	7,4895
171,64	45,76704	102,5079	8,022396	7,453892
171,645	43,56297	102,7425	7,779794	7,40969
171,65	41,67376	102,5861	7,879689	7,361804
171,655	39,5484	102,3515	7,651358	7,310234
171,66	37,81663	102,4297	7,744118	7,257437
171,665	35,92742	102,6643	7,594275	7,191133
171,67	34,19565	103,1335	7,594275	7,124829
171,675	32,5426	103,5245	7,48011	7,052386
171,68	30,73211	103,4463	7,408756	6,975032
171,685	29,07905	103,1335	7,287456	6,892766
171,69	27,34728	103,3681	7,116207	6,805589
171,695	25,45807	103,4463	7,016312	6,717184
171,7	23,17528	103,2899	6,895012	6,623868
171,705	20,89249	103,3681	6,766575	6,53178
171,71	18,76713	103,4463	6,659545	6,442147
171,715	17,11407	104,1501	6,566786	6,352514
171,72	14,91	104,3847	6,495432	6,25797
171,725	10,97415	103,8373	6,374131	6,162198
171,73	5,463964	103,3681	6,338455	6,057831
171,735	0,1112113	103,2117	6,23856	5,952236
171,74	-4,690523	102,9771	6,095853	5,829452
171,745	-8,075352	102,6643	5,946011	5,704211
171,75	-10,59429	102,1169	5,846116	5,56792
171,755	-11,5389	101,5694	5,71768	5,429174
171,76	-11,38146	101,2566	5,589243	5,284288
171,765	-10,59429	100,7092	5,489348	5,146769
171,77	-9,807125	100,5528	5,303829	5,012934
171,775	-8,862521	100,5528	5,275288	4,890149
171,78	-7,917918	100,3964	5,018416	4,772276
171,785	-6,737163	100,3964	5,096904	4,675276
171,79	-5,398975	100,8656	4,832897	4,574593
171,795	-4,060787	101,2566	4,875709	4,478821
171,8	-3,037467	101,7258	4,647378	4,390416
171,805	-2,014146	102,2733	4,775814	4,324112
171,81	-1,384411	102,8989	4,468994	4,257808
171,815	-0,4398074	103,9155	4,533212	4,216062
171,82	-0,04622259	105,0104	4,340558	4,186593
171,825	0,3473622	106,5744	4,361964	4,176771
171,83	0,3473622	107,5911	4,133633	4,164492
171,835	0,3473622	108,4513	4,254934	4,157125
171,84	0,8983808	109,2333	4,155039	4,150986
171,845	1,055815	109,8589	4,226392	4,141163
171,85	1,213249	109,9371	4,155039	4,115378
171,855	1,213249	110,0154	4,297746	4,093277
171,86	1,68555	110,25	4,140768	4,071176
171,865	1,606833	110,5628	4,247798	4,057669
171,87	1,528116	110,9538	4,133633	4,038024
171,875	1,449399	110,9538	4,262069	4,02329
171,88	1,291966	110,7974	4,026603	4,003644
171,885	1,134532	110,1718	4,27634	3,980315
171,89	1,134532	109,5461	4,07655	3,949619
171,895	1,213249	108,7641	4,197851	3,931201
171,9	1,055815	108,3731	4,055144	3,907872
171,905	0,7409469	108,2949	4,219257	3,893138
171,91	0,583513	108,3731	4,005197	3,88086
171,915	0,5047961	108,0603	4,140768	3,877176
171,92	0,3473622	107,9821	4,040873	3,884543
171,925	0,1899283	107,5911	4,090821	3,882087
171,93	0,2686452	106,9654	4,026603	3,877176
171,935	0,3473622	106,5744	4,083685	3,877176
171,94	0,4260791	105,9488	4,155039	3,868581
171,945	0,1112113	105,4796	4,133633	3,856303
171,95	0,5047961	105,245	4,254934	3,859986
171,955	1,055815	105,245	4,297746	3,866125
171,96	1,291966	105,1668	4,269204	3,87472
171,965	1,213249	104,7758	4,319152	3,882087
171,97	1,213249	104,6194	4,354829	3,894366
171,975	1,291966	104,4629	4,29061	3,902961
171,98	0,9770978	104,4629	4,283475	3,907872
171,985	0,7409469	104,1501	4,247798	3,899277
171,99	0,8196639	103,6809	4,204986	3,901733
171,995	0,7409469	103,6809	4,197851	3,898049
172	0,7409469	103,6027	4,16931	3,901733
172,005	0,8196639	104,1501	4,147904	3,915239
172,01	0,66223	104,2283	4,176445	3,936113
172,015	0,7409469	104,2283	4,212122	3,958214
172,02	0,5047961	104,6194	4,390505	3,980315
172,025	0,7409469	104,7758	4,340558	3,987682
172,03	0,7409469	104,4629	4,540348	4,003644
172,035	0,7409469	104,1501	4,411911	3,997505
172,04	0,7409469	103,8373	4,576024	3,999961
172,045	0,583513	103,6027	4,369099	3,997505
172,05	0,8196639	103,6027	4,526077	4,0061
172,055	0,9770978	103,6809	4,312016	4,015923
172,06	0,8983808	104,1501	4,533212	4,03434
172,065	0,7409469	104,1501	4,340558	4,053986
172,07	0,7409469	103,7591	4,476129	4,082226
172,075	0,7409469	103,3681	4,304881	4,084682
172,08	0,4260791	103,1335	4,447588	4,095733
172,085	0,1112113	102,8207	4,27634	4,104328
172,09	-0,1249395	102,5079	4,333422	4,112923
172,095	0,1112113	102,3515	4,233528	4,11415
172,1	0,1112113	101,9605	4,319152	4,12029
172,105	0,2686452	101,8823	4,204986	4,126429
172,11	0,583513	101,8823	4,397641	4,141163
172,115	0,66223	101,804	4,340558	4,150986
172,12	0,66223	101,7258	4,447588	4,16572
172,125	0,8196639	101,7258	4,38337	4,175543
172,13	0,8196639	101,4912	4,511806	4,177998
172,135	0,8196639	101,1002	4,419047	4,175543
172,14	0,8983808	100,4746	4,511806	4,179226
172,145	0,7409469	100,4746	4,390505	4,177998
172,15	0,583513	100,3182	4,533212	4,185365
172,155	0,4260791	100,3182	4,38337	4,192733
172,16	0,4260791	100,3964	4,526077	4,208695
172,165	0,3473622	100,3182	4,483265	4,225884
172,17	0,3473622	100,3964	4,547483	4,232024
172,175	0,1899283	100,24	4,547483	4,246758
172,18	0,5047961	100,1618	4,533212	4,252897
172,185	0,2686452	99,69257	4,568889	4,250441
172,19	0,2686452	99,37976	4,483265	4,249213
172,195	0,5047961	99,30155	4,504671	4,257808
172,2	0,4260791	99,30155	4,476129	4,261492
172,205	0,4260791	99,37976	4,604566	4,272543
172,21	0,66223	99,61437	4,526077	4,278682
172,215	0,583513	99,69257	4,633107	4,288505
172,22	0,4260791	100,0054	4,59743	4,29096
172,225	0,1899283	99,77077	4,668784	4,284821
172,23	-0,2036565	99,37976	4,590295	4,278682
172,235	-0,990826	99,14515	4,633107	4,272543
172,24	-2,722599	98,91054	4,604566	4,256581
172,245	-4,76924	98,44132	4,561754	4,24553
172,25	-6,658447	98,59773	4,497535	4,235707
172,255	-8,154069	98,67593	4,533212	4,234479
172,26	-9,177389	98,75413	4,397641	4,223429
172,265	-9,964558	98,44132	4,411911	4,212378
172,27	-10,04328	98,20671	4,312016	4,206239
172,275	-9,492257	98,05031	4,390505	4,198872
172,28	-8,783804	97,58109	4,212122	4,181682
172,285	-7,760484	97,42468	4,447588	4,173087
172,29	-6,57973	97,26828	4,27634	4,155897
172,295	-4,926674	97,26828	4,454723	4,14853
172,3	-3,745919	97,19008	4,304881	4,138707
172,305	-2,722599	97,34648	4,554618	4,144847
172,31	-1,777996	97,26828	4,269204	4,154669
172,315	-1,384411	97,26828	4,454723	4,173087
172,32	-0,8333921	97,58109	4,326287	4,19396
172,325	-0,7546752	98,20671	4,468994	4,229568
172,33	-0,5972413	98,98874	4,283475	4,265175
172,335	-0,990826	99,53616	4,526077	4,303239
172,34	-1,463128	99,53616	4,454723	4,332707
172,345	-2,014146	99,61437	4,497535	4,363403
172,35	-2,565165	99,37976	4,540348	4,385504
172,355	-3,037467	99,45796	4,675919	4,400239
172,36	-3,509768	99,45796	4,540348	4,412517
172,365	-3,745919	99,06695	4,633107	4,426023
172,37	-4,139504	98,98874	4,618836	4,435846
172,375	-4,296938	98,75413	4,675919	4,443213
172,38	-4,296938	98,75413	4,647378	4,454264
172,385	-4,060787	98,83234	4,775814	4,462859
172,39	-3,98207	98,59773	4,747273	4,464087
172,395	-3,824636	98,28492	4,832897	4,455492
172,4	-3,037467	98,12851	4,754408	4,451808
172,405	0,66223	97,8157	4,882844	4,446897
172,41	6,880869	97,9721	4,754408	4,453036
172,415	14,67385	98,28492	4,854303	4,472682
172,42	22,38811	98,67593	4,889979	4,524251
172,425	29,07905	99,53616	4,889979	4,589327
172,43	36,08486	100,7092	4,925656	4,671593
172,435	43,40553	101,9605	4,975604	4,766137
172,44	50,49006	103,3681	5,089769	4,882782
172,445	56,07896	104,3065	5,089769	5,003111
172,45	60,64455	105,3232	5,296694	5,133263
172,455	64,73783	106,418	5,275288	5,274465
172,46	68,43753	107,9821	5,510754	5,429174
172,465	70,87775	109,3115	5,567837	5,587566
172,47	72,53081	110,5628	5,846116	5,757009
172,475	73,86899	111,423	5,888928	5,92154
172,48	74,97103	112,4396	6,110124	6,089755
172,485	75,67948	113,6127	6,195748	6,244464
172,49	76,15179	114,3947	6,381267	6,393033
172,495	76,15179	114,7857	6,495432	6,535463
172,5	76,07307	114,8639	6,702357	6,670526
172,505	75,52205	115,0203	6,830793	6,798222
172,51	75,2859	114,8639	7,030583	6,918551
172,515	75,12847	115,0203	7,109072	7,026602
172,52	74,57745	114,5511	7,315997	7,123602
172,525	73,94771	113,8473	7,323132	7,204639
172,53	72,92439	113,1435	7,608546	7,285677
172,535	72,21594	112,6743	7,580005	7,353209
172,54	71,1139	111,814	7,901095	7,406006
172,545	70,1693	111,2666	7,779794	7,445297
172,55	68,75239	110,25	8,079479	7,491955
172,555	67,33549	109,5461	7,89396	7,528791
172,56	66,23345	108,6859	8,20078	7,56931
172,565	64,97398	108,0603	8,10802	7,59755
172,57	63,47836	107,3565	8,343487	7,615968
172,575	62,14017	106,4962	8,193644	7,628246
172,58	60,32968	105,636	8,364893	7,634386
172,585	58,28304	104,4629	8,207915	7,633158
172,59	56,47255	103,9155	8,272133	7,635613
172,595	55,29179	103,8373	8,157968	7,620879
172,6	53,40259	103,6027	8,186509	7,606145
172,605	51,35595	103,3681	8,100885	7,596322
172,61	49,38802	103,2117	8,129426	7,581588
172,615	47,65625	103,4463	8,079479	7,558259
172,62	45,76704	103,5245	8,086614	7,521424
172,625	43,64169	103,6027	7,951043	7,482133
172,63	41,67376	103,2117	7,936772	7,439158
172,635	39,5484	103,1335	7,765524	7,387588
172,64	37,6592	103,5245	7,758388	7,334791
172,645	35,84871	103,6809	7,58714	7,280766
172,65	33,9595	104,1501	7,58714	7,210779
172,655	31,99158	104,6194	7,380215	7,138336
172,66	30,41724	104,3065	7,394486	7,058526
172,665	28,76418	103,4463	7,194696	6,972576
172,67	26,95369	103,1335	7,180425	6,881716
172,675	25,22192	103,2899	7,073395	6,78226
172,68	23,01784	103,1335	6,952094	6,690172
172,685	20,57762	103,3681	6,909282	6,602995
172,69	18,29483	103,6027	6,780846	6,512134
172,695	16,72049	104,2283	6,766575	6,423729
172,7	14,51641	104,5411	6,588192	6,335324
172,705	10,81672	103,9155	6,638139	6,239552
172,71	5,463964	103,1335	6,438349	6,13273
172,715	0,1899283	102,8989	6,495432	6,022223
172,72	-4,533089	102,5079	6,302778	5,903122
172,725	-7,917918	102,4297	6,295642	5,770515
172,73	-10,51558	102,4297	6,067311	5,620718
172,735	-11,5389	101,4912	6,031635	5,478288
172,74	-11,5389	101,1002	5,803304	5,32849
172,745	-10,59429	100,5528	5,689138	5,184832
172,75	-9,885842	100,3182	5,539296	5,046086
172,755	-8,862521	100,24	5,453672	4,924529
172,76	-8,075352	100,3964	5,246747	4,810339
172,765	-6,737163	100,4746	5,196799	4,708428
172,77	-5,477692	101,022	4,982739	4,608972
172,775	-4,218221	101,6476	4,90425	4,524251
172,78	-3,194901	102,4297	4,661648	4,441985
172,785	-2,329014	102,5079	4,711596	4,364631
172,79	-1,541845	103,1335	4,483265	4,299555
172,795	-0,5972413	103,9155	4,561754	4,24553
172,8	-0,04622259	104,9322	4,354829	4,205011
172,805	0,4260791	106,1834	4,561754	4,184138
172,81	0,5047961	107,3565	4,247798	4,16572
172,815	0,5047961	108,4513	4,426182	4,154669
172,82	0,9770978	109,2333	4,29061	4,138707
172,825	1,213249	109,7025	4,419047	4,119062
172,83	1,291966	110,0936	4,240663	4,098188
172,835	1,213249	110,4064	4,433317	4,082226
172,84	1,528116	110,641	4,304881	4,058897
172,845	1,606833	110,7192	4,29061	4,038024
172,85	1,764267	111,1884	4,204986	4,019606
172,855	1,449399	110,9538	4,190716	3,992594
172,86	1,134532	110,7974	4,147904	3,963125
172,865	1,134532	110,1718	4,119362	3,932429
172,87	1,134532	109,7807	4,119362	3,907872
172,875	1,134532	109,1551	4,090821	3,882087
172,88	1,055815	108,7641	4,026603	3,86367
172,885	0,8196639	108,3731	4,062279	3,851391
172,89	0,5047961	108,5295	4,012332	3,852619
172,895	0,4260791	108,2949	4,062279	3,847708
172,9	0,3473622	108,0603	4,062279	3,842796
172,905	0,2686452	107,5911	4,112227	3,84648
172,91	0,4260791	106,4962	4,033738	3,850163
172,915	0,4260791	106,418	4,083685	3,850163
172,92	0,4260791	105,9488	4,062279	3,857531
172,925	0,1899283	105,7924	4,019467	3,861214
172,93	0,583513	105,8706	4,026603	3,867353
172,935	1,134532	105,8706	4,048009	3,871037
172,94	1,213249	105,4014	4,119362	3,879632
172,945	1,370683	105,245	4,062279	3,889455
172,95	1,213249	104,7758	4,18358	3,894366
172,955	1,291966	104,6194	4,040873	3,883315
172,96	0,8983808	104,5411	4,16931	3,888227
172,965	0,8983808	104,3065	4,083685	3,882087
172,97	0,66223	103,9155	4,262069	3,879632
172,975	0,8196639	103,9937	4,105091	3,877176
172,98	0,7409469	104,0719	4,29061	3,886999
172,985	0,8983808	104,5411	4,147904	3,901733
172,99	0,9770978	104,6194	4,190716	3,922606
172,995	0,8983808	104,854	4,07655	3,942252
173	0,7409469	105,1668	4,119362	3,965581
173,005	0,8196639	104,854	4,055144	3,975404
173,01	0,7409469	104,6194	4,140768	3,982771
173,015	0,66223	104,2283	4,105091	3,985227
173,02	0,66223	103,9155	4,233528	3,986454
173,025	0,5047961	103,2899	4,090821	3,981543
173,03	0,3473622	103,3681	4,219257	3,982771
173,035	0,3473622	103,1335	4,048009	3,985227
173,04	0,4260791	103,0553	4,140768	3,999961
173,045	0,583513	103,6027	3,948114	4,007328
173,05	0,4260791	102,9771	4,155039	4,022062
173,055	0,5047961	102,8989	3,912437	4,033113
173,06	0,5047961	102,6643	4,219257	4,042935
173,065	0,2686452	102,4297	4,040873	4,049075
173,07	0,03249436	102,1951	4,333422	4,063809
173,075	0,1112113	102,1951	4,219257	4,079771
173,08	0,4260791	102,5079	4,476129	4,096961
173,085	0,5047961	102,6643	4,404776	4,11415
173,09	0,66223	102,7425	4,511806	4,133796
173,095	0,66223	102,6643	4,511806	4,154669
173,1	0,66223	102,4297	4,540348	4,164492
173,105	0,8196639	101,9605	4,440453	4,171859
173,11	0,8196639	101,6476	4,433317	4,169403
173,115	0,8983808	101,2566	4,461859	4,16572
173,12	0,7409469	100,9438	4,433317	4,168176
173,125	0,583513	101,1784	4,497535	4,171859
173,13	0,583513	101,1002	4,58316	4,18291
173,135	0,5047961	100,8656	4,58316	4,196416
173,14	0,5047961	100,7874	4,568889	4,198872
173,145	0,4260791	100,631	4,533212	4,203783
173,15	0,583513	100,4746	4,604566	4,216062
173,155	0,4260791	100,3182	4,576024	4,217289
173,16	0,3473622	100,0054	4,611701	4,217289
173,165	0,4260791	99,69257	4,633107	4,225884
173,17	0,583513	99,53616	4,618836	4,230796
173,175	0,66223	99,84897	4,576024	4,244302
173,18	0,66223	99,92718	4,533212	4,251669
173,185	0,7409469	100,0054	4,540348	4,271315
173,19	0,66223	99,92718	4,518941	4,289732
173,195	0,7409469	100,0836	4,618836	4,300783
173,2	0,583513	99,84897	4,533212	4,304467
173,205	0,1112113	99,84897	4,718731	4,317973
173,21	0,03249436	99,92718	4,497535	4,321656
173,215	-0,7546752	99,69257	4,647378	4,330251
173,22	-2,565165	99,77077	4,518941	4,335163
173,225	-4,611806	99,69257	4,640242	4,340074
173,23	-6,501013	99,61437	4,4904	4,332707
173,235	-8,154069	99,53616	4,654513	4,321656
173,24	-9,334823	99,06695	4,483265	4,300783
173,245	-10,12199	98,44132	4,568889	4,287277
173,25	-10,27943	98,12851	4,447588	4,265175
173,255	-9,807125	97,9721	4,561754	4,252897
173,26	-8,783804	97,58109	4,419047	4,236935
173,265	-7,917918	97,42468	4,468994	4,235707
173,27	-6,81588	97,42468	4,397641	4,227112
173,275	-5,320258	97,34648	4,483265	4,225884
173,28	-3,903353	97,65929	4,333422	4,224657
173,285	-2,722599	97,8157	4,540348	4,227112
173,29	-1,777996	97,65929	4,390505	4,220973
173,295	-1,14826	97,42468	4,547483	4,225884
173,3	-0,5185243	97,42468	4,454723	4,235707
173,305	-0,3610904	97,8157	4,668784	4,249213
173,31	-0,2036565	98,44132	4,454723	4,267631
173,315	-0,5185243	99,06695	4,675919	4,302011
173,32	-0,9121091	99,53616	4,540348	4,336391
173,325	-1,541845	100,0836	4,675919	4,374454
173,33	-2,17158	100,0054	4,497535	4,399011
173,335	-2,880033	99,92718	4,747273	4,434618
173,34	-3,273618	99,92718	4,718731	4,457947
173,345	-3,745919	99,37976	4,754408	4,468998
173,35	-4,139504	99,30155	4,761543	4,483732
173,355	-4,296938	99,06695	4,782949	4,493555
173,36	-4,296938	99,22335	4,718731	4,500922
173,365	-4,218221	99,30155	4,725866	4,503378
173,37	-4,139504	99,30155	4,818626	4,499694
173,375	-4,218221	98,83234	4,768679	4,497238
173,38	-3,116184	98,59773	4,804355	4,491099
173,385	0,1112113	98,12851	4,790085	4,478821
173,39	6,172417	98,05031	4,790085	4,478821
173,395	14,12283	98,36312	4,761543	4,492327
173,4	21,75837	98,59773	4,775814	4,523023
173,405	28,52803	99,30155	4,818626	4,575821
173,41	35,45512	100,3182	4,832897	4,653175
173,415	42,7758	101,8823	4,939927	4,746491
173,42	49,86032	103,1335	5,061228	4,85577
173,425	55,68538	104,1501	5,089769	4,977326
173,43	60,25096	105,1668	5,253882	5,118529
173,435	64,50168	106,1052	5,261017	5,260959
173,44	68,12266	107,6693	5,453672	5,405845
173,445	70,87775	109,2333	5,510754	5,555642
173,45	72,60952	110,1718	5,760492	5,712806
173,455	73,79028	111,032	5,760492	5,867515
173,46	74,89232	112,1268	6,102988	6,032046
173,465	75,60077	112,9871	6,081582	6,191666
173,47	76,2305	114,0819	6,402673	6,350058
173,475	76,2305	114,8639	6,381267	6,493716
173,48	75,99435	114,9421	6,716628	6,636147
173,485	75,7582	115,0203	6,702357	6,769982
173,49	75,2859	115,0985	7,016312	6,892766
173,495	75,12847	115,0985	7,009177	6,99345
173,5	74,65616	115,0203	7,266049	7,092905
173,505	74,02643	114,5511	7,216102	7,182538
173,51	73,00311	113,9255	7,508651	7,273399
173,515	72,29466	113,5345	7,580005	7,348297
173,52	71,27134	112,7525	7,78693	7,412145
173,525	70,24802	112,1268	7,808336	7,463715
173,53	68,98854	110,5628	8,015261	7,504234
